,date,value
2147,2023-04-17 11:56:40.621185,
2148,2023-04-17 11:56:41.108383,
2149,2023-04-17 11:56:41.464792,
2150,2023-04-17 11:56:41.848126,
2151,2023-04-17 11:56:42.193857,
2152,2023-04-17 11:56:43.701718,
2153,2023-04-17 11:56:44.093487,
2154,2023-04-17 11:56:44.464130,
2155,2023-04-17 11:56:44.852345,
2156,2023-04-17 11:56:45.259723,
2157,2023-04-17 11:56:45.590861,
2158,2023-04-17 11:56:45.944403,
2159,2023-04-17 11:56:49.103715,
2160,2023-04-17 11:56:49.613494,
2161,2023-04-17 11:56:50.002535,
2162,2023-04-17 11:56:51.558046,
2163,2023-04-17 11:56:51.922244,
2164,2023-04-17 11:56:52.275592,
2165,2023-04-17 11:56:52.651694,
2166,2023-04-17 11:56:53.054229,
2167,2023-04-17 11:56:53.399136,
2168,2023-04-17 11:56:53.789925,
2169,2023-04-17 11:56:54.152402,
2170,2023-04-17 11:56:55.118285,
2171,2023-04-17 11:56:55.487429,
2172,2023-04-17 11:56:56.242357,
2173,2023-04-17 11:56:56.593583,
2174,2023-04-17 11:56:57.087364,
2175,2023-04-17 11:56:57.457109,
2176,2023-04-17 11:56:57.836108,
2177,2023-04-17 11:56:58.214636,
2178,2023-04-17 11:56:58.670038,
2179,2023-04-17 11:56:59.016430,
2180,2023-04-17 11:56:59.471960,
2181,2023-04-17 11:56:59.841624,
2182,2023-04-17 11:57:00.295747,
2183,2023-04-17 11:57:00.662644,
2184,2023-04-17 11:57:01.099890,
2185,2023-04-17 11:57:01.496311,
2186,2023-04-17 11:57:01.872315,
2187,2023-04-17 11:57:02.328905,
2188,2023-04-17 11:57:02.719807,
2189,2023-04-17 11:57:03.066313,
2190,2023-04-17 11:57:03.440436,
2191,2023-04-17 11:57:03.795840,
2192,2023-04-17 11:57:04.161577,
2193,2023-04-17 11:57:04.552014,
2194,2023-04-17 11:57:05.113618,
2195,2023-04-17 11:57:05.565506,
2196,2023-04-17 11:57:06.772517,
2197,2023-04-17 11:57:07.129949,
2198,2023-04-17 11:57:07.511637,
2199,2023-04-17 11:57:08.550557,
2200,2023-04-17 11:57:08.899933,
2201,2023-04-17 11:57:09.240519,
2202,2023-04-17 11:57:09.941796,
2203,2023-04-17 11:57:10.313868,
2204,2023-04-17 11:57:11.300867,
2205,2023-04-17 11:57:11.719692,
2206,2023-04-17 11:57:13.200553,
2207,2023-04-17 11:57:13.573936,
2208,2023-04-17 11:57:14.010732,
2209,2023-04-17 11:57:14.382127,
2210,2023-04-17 11:57:14.745512,
2211,2023-04-17 11:57:15.227741,
2212,2023-04-17 11:57:15.625867,
2213,2023-04-17 11:57:15.996836,
2214,2023-04-17 11:57:16.524677,
2215,2023-04-17 11:57:17.421943,
2216,2023-04-17 11:57:17.765879,
2217,2023-04-17 11:57:18.896334,
2218,2023-04-17 11:57:20.007409,
2219,2023-04-17 11:57:20.345315,
2220,2023-04-17 11:57:20.744386,
2221,2023-04-17 11:57:21.257848,
2222,2023-04-17 11:57:21.661729,
2223,2023-04-17 11:57:22.018758,
2224,2023-04-17 11:57:23.889759,
2225,2023-04-17 11:57:24.232860,
2226,2023-04-17 11:57:25.136677,
2227,2023-04-17 11:57:28.522872,
2228,2023-04-17 11:57:29.471433,
2229,2023-04-17 11:57:30.134708,
2230,2023-04-17 11:57:30.536742,
2231,2023-04-17 11:57:31.077212,
2232,2023-04-17 11:57:31.632726,
2233,2023-04-17 11:57:34.861292,
2234,2023-04-17 11:57:35.274696,
2235,2023-04-17 11:57:35.855624,
2236,2023-04-17 11:57:36.263145,
2237,2023-04-17 11:57:37.957540,
2238,2023-04-17 11:57:38.346321,
2239,2023-04-17 11:57:39.083541,
2240,2023-04-17 11:57:41.899297,
2241,2023-04-17 11:57:42.268497,
2242,2023-04-17 11:57:43.274780,
2243,2023-04-17 11:57:46.790796,
2244,2023-04-17 11:57:47.447120,
2245,2023-04-17 11:57:47.828405,
2246,2023-04-17 11:57:48.213071,
2247,2023-04-17 11:57:48.844631,
2248,2023-04-17 11:57:49.504573,
2249,2023-04-17 11:57:49.901030,
2250,2023-04-17 11:57:50.309664,
2251,2023-04-17 11:57:50.697648,
2252,2023-04-17 11:57:51.170887,
2253,2023-04-17 11:57:51.557573,
2254,2023-04-17 11:57:51.931830,
2255,2023-04-17 11:57:52.492980,
2256,2023-04-17 11:57:52.925136,
2257,2023-04-17 11:57:53.303704,
2258,2023-04-17 11:57:53.683858,
2259,2023-04-17 11:57:54.050988,
2260,2023-04-17 11:57:54.712740,
2261,2023-04-17 11:57:55.157644,
2262,2023-04-17 11:57:55.524517,
2263,2023-04-17 11:57:55.928204,
2264,2023-04-17 11:57:56.313409,
2265,2023-04-17 11:57:56.670831,
2266,2023-04-17 11:57:57.108463,
2267,2023-04-17 11:57:57.601432,
2268,2023-04-17 11:57:57.962144,
2269,2023-04-17 11:57:58.346539,
2270,2023-04-17 11:57:58.929769,
2271,2023-04-17 11:57:59.395420,
2272,2023-04-17 11:58:01.674514,
2273,2023-04-17 11:58:02.710242,
2274,2023-04-17 11:58:03.617207,
2275,2023-04-17 11:58:03.974610,
2276,2023-04-17 11:58:04.426178,
2277,2023-04-17 11:58:05.743006,
2278,2023-04-17 11:58:06.300723,
2279,2023-04-17 11:58:06.828151,
2280,2023-04-17 11:58:07.179584,
2281,2023-04-17 11:58:08.859248,
2282,2023-04-17 11:58:09.254905,
2283,2023-04-17 11:58:09.673292,
2284,2023-04-17 11:58:10.032972,
2285,2023-04-17 11:58:10.398261,
2286,2023-04-17 11:58:12.872441,
2287,2023-04-17 11:58:14.167517,
2288,2023-04-17 11:58:14.602384,
2289,2023-04-17 11:58:14.989914,
2290,2023-04-17 11:58:17.515183,
2291,2023-04-17 11:58:18.182826,
2292,2023-04-17 11:58:18.797566,
2293,2023-04-17 11:58:20.360289,
2294,2023-04-17 11:58:21.643498,
2295,2023-04-17 11:58:22.650152,
2296,2023-04-17 11:58:23.007326,
2297,2023-04-17 11:58:23.350730,
2298,2023-04-17 11:58:23.986817,
2299,2023-04-17 11:58:24.363647,
2300,2023-04-17 11:58:24.860109,
2301,2023-04-17 11:58:25.234164,
2302,2023-04-17 11:58:25.611999,
2303,2023-04-17 11:58:25.971169,
2304,2023-04-17 11:58:26.596928,
2305,2023-04-17 11:58:27.450587,
2306,2023-04-17 11:58:27.944902,
2307,2023-04-17 11:58:28.800498,
2308,2023-04-17 11:58:29.614998,
2309,2023-04-17 11:58:29.970960,
2310,2023-04-17 11:58:31.007619,
2311,2023-04-17 11:58:31.390443,
2312,2023-04-17 11:58:31.998510,
2313,2023-04-17 11:58:32.363378,
2314,2023-04-17 11:58:32.739030,
2315,2023-04-17 11:58:33.076695,
2316,2023-04-17 11:58:33.811612,
2317,2023-04-17 11:58:34.219310,
2318,2023-04-17 11:58:34.765567,
2319,2023-04-17 11:58:35.123372,
2320,2023-04-17 11:58:35.482474,
2321,2023-04-17 11:58:39.361462,
2322,2023-04-17 11:58:40.503641,
2323,2023-04-17 11:58:41.102427,
2324,2023-04-17 11:58:41.506912,
2325,2023-04-17 11:58:42.066416,
2326,2023-04-17 11:58:42.456079,
2327,2023-04-17 11:58:42.802181,
2328,2023-04-17 11:58:43.130627,
2329,2023-04-17 11:58:43.833173,
2330,2023-04-17 11:58:47.506935,
2331,2023-04-17 11:58:49.158925,
2332,2023-04-17 11:58:49.552750,
2333,2023-04-17 11:58:49.895473,
2334,2023-04-17 11:58:51.187379,
2335,2023-04-17 11:58:51.923601,
2336,2023-04-17 11:58:52.849525,
2337,2023-04-17 11:58:53.344599,
2338,2023-04-17 14:27:37.427077,
2339,2023-04-17 14:27:38.371464,
2340,2023-04-17 14:27:39.846735,
2341,2023-04-17 14:27:42.758956,
2342,2023-04-17 14:27:43.572626,
2343,2023-04-17 14:27:45.356850,
2344,2023-04-17 14:27:46.168302,
2345,2023-04-17 14:27:47.108211,
2346,2023-04-17 14:27:48.751639,
2347,2023-04-17 14:27:50.337522,
2348,2023-04-17 14:27:51.235818,
2349,2023-04-17 14:27:54.849350,
2350,2023-04-17 14:27:55.364229,
2351,2023-04-17 14:27:56.488422,
2352,2023-04-17 14:27:56.967543,
2353,2023-04-17 14:27:57.475654,
2354,2023-04-17 14:27:58.366662,
2355,2023-04-17 14:27:59.453268,
2356,2023-04-17 14:28:01.403330,
2357,2023-04-17 14:28:02.278651,
2358,2023-04-17 14:28:03.105367,
2359,2023-04-17 14:28:03.945342,
2360,2023-04-17 14:28:04.744753,
2361,2023-04-17 14:28:05.822107,
2362,2023-04-17 14:28:06.911343,
2363,2023-04-17 14:28:07.495460,
2364,2023-04-17 14:28:08.545016,
2365,2023-04-17 14:28:09.481248,
2366,2023-04-17 14:28:10.322591,
2367,2023-04-17 14:28:11.207169,
2368,2023-04-17 14:28:12.185793,
2369,2023-04-17 14:28:13.124714,
2370,2023-04-17 14:28:14.546856,
2371,2023-04-17 14:28:16.746696,
2372,2023-04-17 14:28:17.559225,
2373,2023-04-17 14:28:18.437312,
2374,2023-04-17 14:28:19.504091,
2375,2023-04-17 14:28:25.487662,
2376,2023-04-17 14:28:26.631214,
2377,2023-04-17 14:28:27.637702,
2378,2023-04-17 14:28:29.019950,
2379,2023-04-17 14:28:29.800864,
2380,2023-04-17 14:28:30.364631,
2381,2023-04-17 14:28:32.056005,
2382,2023-04-17 14:28:32.557650,
2383,2023-04-17 14:28:33.390219,
2384,2023-04-17 14:28:33.887250,
2385,2023-04-17 14:28:34.614332,
2386,2023-04-17 14:28:35.138630,
2387,2023-04-17 14:28:35.633464,
2388,2023-04-17 14:28:36.221470,
2389,2023-04-17 14:28:36.985794,
2390,2023-04-17 14:28:37.754850,
2391,2023-04-17 14:28:38.629585,
2392,2023-04-17 14:28:39.146775,
2393,2023-04-17 14:28:39.993064,
2394,2023-04-17 14:28:40.981536,
2395,2023-04-17 14:28:41.528273,
2396,2023-04-17 14:28:42.910698,
2397,2023-04-17 14:28:43.732756,
2398,2023-04-17 14:28:44.821035,
2399,2023-04-17 14:28:46.751740,
2400,2023-04-17 14:28:47.564384,
2401,2023-04-17 14:28:48.406675,
2402,2023-04-17 14:28:48.945051,
2403,2023-04-17 14:28:49.854095,
2404,2023-04-17 14:28:50.406896,
2405,2023-04-17 14:28:51.309317,
2406,2023-04-17 14:28:53.051028,
2407,2023-04-17 14:28:53.754018,
2408,2023-04-17 14:28:54.692566,
2409,2023-04-17 14:28:55.419677,
2410,2023-04-17 14:28:56.687098,
2411,2023-04-17 14:28:58.369613,
2412,2023-04-17 14:28:59.089642,
2413,2023-04-17 14:28:59.512891,
2414,2023-04-17 14:29:00.826290,
2415,2023-04-17 14:29:01.705620,
2416,2023-04-17 14:29:02.639102,
2417,2023-04-17 14:29:03.331864,
2418,2023-04-17 14:29:04.038998,
2419,2023-04-17 14:29:04.766309,
2420,2023-04-17 14:29:05.519368,
2421,2023-04-17 14:29:06.248500,
2422,2023-04-17 14:29:07.050041,
2423,2023-04-17 14:29:07.720523,
2424,2023-04-17 14:29:08.466449,
2425,2023-04-17 14:29:08.946973,
2426,2023-04-17 14:29:09.693289,
2427,2023-04-17 14:29:10.159159,
2428,2023-04-17 14:29:10.652201,
2429,2023-04-17 14:29:11.472757,
2430,2023-04-17 14:29:12.470552,
2431,2023-04-17 14:29:13.186633,
2432,2023-04-17 14:29:13.923119,
2433,2023-04-17 14:29:14.364629,
2434,2023-04-17 14:29:15.465052,
2435,2023-04-17 14:29:17.010355,
2436,2023-04-17 14:29:17.886565,
2437,2023-04-17 14:29:20.982607,
2438,2023-04-17 14:29:21.489844,
2439,2023-04-17 14:29:22.256094,
2440,2023-04-17 14:29:22.989169,
2441,2023-04-17 14:29:23.728324,
2442,2023-04-17 14:29:24.143697,
2443,2023-04-17 14:29:24.630279,
2444,2023-04-17 14:29:25.428724,
2445,2023-04-17 14:29:25.877873,
2446,2023-04-17 14:29:26.417861,
2447,2023-04-17 14:29:27.331496,
2448,2023-04-17 14:29:27.756533,
2449,2023-04-17 14:29:28.442693,
2450,2023-04-17 14:29:29.109686,
2451,2023-04-17 14:29:29.526484,
2452,2023-04-17 14:29:30.392090,
2453,2023-04-17 14:29:31.356089,
2454,2023-04-17 14:29:32.078877,
2455,2023-04-17 14:29:32.704987,
2456,2023-04-17 14:29:33.192700,
2457,2023-04-17 14:29:34.134704,
2458,2023-04-17 14:29:34.584106,
2459,2023-04-17 14:29:35.071387,
2460,2023-04-17 14:29:35.852156,
2461,2023-04-17 14:29:37.241487,
2462,2023-04-17 14:29:38.672318,
2463,2023-04-17 14:29:39.662989,
2464,2023-04-17 14:29:40.596797,
2465,2023-04-17 14:29:41.719961,
2466,2023-04-17 14:29:43.773879,
2467,2023-04-17 14:29:50.426238,
2468,2023-04-17 14:29:51.454265,
2469,2023-04-17 14:29:57.338223,
2470,2023-04-17 14:29:59.464570,
2471,2023-04-17 14:30:00.659365,
2472,2023-04-17 14:30:01.244189,
2473,2023-04-17 14:30:03.047646,
2474,2023-04-17 14:30:03.794839,
2475,2023-04-17 14:30:07.407213,
2476,2023-04-17 14:30:08.208026,
2477,2023-04-17 14:30:08.978022,
2478,2023-04-17 14:30:09.481955,
2479,2023-04-17 14:30:09.977366,
2480,2023-04-17 14:30:13.256925,
2481,2023-04-17 14:30:14.349485,
2482,2023-04-17 14:30:15.669739,
2483,2023-04-17 14:30:16.461725,
2484,2023-04-17 14:30:17.798239,
2485,2023-04-17 14:30:19.111216,
2486,2023-04-17 14:30:20.181863,
2487,2023-04-17 14:30:21.475182,
2488,2023-04-17 14:30:22.058797,
2489,2023-04-17 14:30:22.573443,
2490,2023-04-17 14:30:23.985279,
2491,2023-04-17 14:30:26.798353,
2492,2023-04-17 14:30:27.319332,
2493,2023-04-17 14:30:28.087988,
2494,2023-04-17 14:30:28.946160,
2495,2023-04-17 14:30:30.753079,
2496,2023-04-17 14:30:32.734298,
2497,2023-04-17 14:30:33.216878,
2498,2023-04-17 14:30:33.790151,
2499,2023-04-17 14:30:34.550664,
2500,2023-04-17 14:30:35.461750,
2501,2023-04-17 14:30:35.972577,
2502,2023-04-17 14:30:39.093423,
2503,2023-04-17 14:30:41.071620,
2504,2023-04-17 14:30:41.606443,
2505,2023-04-17 14:30:44.580167,
2506,2023-04-17 14:30:45.597107,
2507,2023-04-17 14:30:48.941493,
2508,2023-04-17 14:30:49.461125,
2509,2023-04-17 14:30:50.260939,
2510,2023-04-17 14:30:51.154524,
2511,2023-04-17 14:30:52.622860,
2512,2023-04-17 14:30:53.432737,
2513,2023-04-17 14:30:53.889622,
2514,2023-04-17 14:30:54.776056,
2515,2023-04-17 14:30:56.936956,
2516,2023-04-17 14:31:01.222868,
2517,2023-04-17 14:31:02.050930,
2518,2023-04-17 14:31:03.348444,
2519,2023-04-17 14:31:03.964466,
2520,2023-04-17 14:31:04.756504,
2521,2023-04-17 14:31:07.193191,
2522,2023-04-17 14:31:08.025136,
2523,2023-04-17 14:31:08.567619,
2524,2023-04-17 14:31:09.382537,
2525,2023-04-17 14:31:09.884611,
2526,2023-04-17 14:31:10.889634,
2527,2023-04-17 14:31:11.448007,
2528,2023-04-17 14:31:12.272872,
2529,2023-04-17 14:31:13.123843,
2530,2023-04-17 14:31:14.105065,
2531,2023-04-17 14:31:15.421270,
2532,2023-04-17 14:31:17.118853,
2533,2023-04-17 14:31:17.930749,
2534,2023-04-17 14:31:18.886447,
2535,2023-04-17 14:31:19.446505,
2536,2023-04-17 14:31:20.260486,
2537,2023-04-17 14:31:20.814941,
2538,2023-04-17 14:31:21.735891,
2539,2023-04-17 14:31:22.268523,
2540,2023-04-17 14:31:22.789662,
2541,2023-04-17 14:31:23.507577,
2542,2023-04-17 14:31:24.019847,
2543,2023-04-17 14:31:24.812672,
2544,2023-04-17 14:31:25.326636,
2545,2023-04-17 14:31:26.089389,
2546,2023-04-17 14:31:26.668033,
2547,2023-04-17 14:31:27.518672,
2548,2023-04-17 14:31:28.341835,
2549,2023-04-17 14:31:29.153923,
2550,2023-04-17 14:31:29.888807,
2551,2023-04-17 14:31:30.391504,
2552,2023-04-17 14:31:33.251231,
2553,2023-04-17 14:31:35.004073,
2554,2023-04-17 14:31:36.534577,
2555,2023-04-17 14:31:37.910459,
2556,2023-04-17 14:31:38.792364,
2557,2023-04-17 14:31:39.712324,
2558,2023-04-17 14:31:40.295264,
2559,2023-04-17 14:31:41.249211,
2560,2023-04-17 14:31:42.097814,
2561,2023-04-17 14:31:42.697684,
2562,2023-04-17 14:31:45.148979,
2563,2023-04-17 14:31:46.003052,
2564,2023-04-17 14:31:48.982357,
2565,2023-04-17 14:31:49.539164,
2566,2023-04-17 14:31:51.761543,
2567,2023-04-17 14:31:56.387693,
2568,2023-04-17 14:31:57.208257,
2569,2023-04-17 14:31:59.729557,
2570,2023-04-17 14:32:01.148714,
2571,2023-04-17 14:32:02.825376,
2572,2023-04-17 14:32:03.561844,
2573,2023-04-17 14:32:04.077983,
2574,2023-04-17 14:32:04.893472,
2575,2023-04-17 14:32:09.238703,
2576,2023-04-17 14:32:11.529198,
2577,2023-04-17 14:32:12.467136,
2578,2023-04-17 14:32:13.898822,
2579,2023-04-17 14:32:15.258445,
2580,2023-04-17 14:32:16.095166,
2581,2023-04-17 14:32:17.469943,
2582,2023-04-17 14:32:19.556315,
2583,2023-04-17 14:32:20.972813,
2584,2023-04-17 14:32:26.995648,
2585,2023-04-17 14:32:27.869953,
2586,2023-04-17 14:32:31.514118,
2587,2023-04-17 14:32:32.293320,
2588,2023-04-17 14:32:33.132524,
2589,2023-04-17 14:32:33.942376,
2590,2023-04-17 14:32:34.763328,
2591,2023-04-17 14:32:35.655053,
2592,2023-04-17 14:32:36.498716,
2593,2023-04-17 14:32:37.603606,
2594,2023-04-17 14:32:51.119400,
2595,2023-04-17 14:32:53.989292,
2596,2023-04-17 14:32:56.984531,
2597,2023-04-17 14:32:59.724980,
2598,2023-04-17 14:33:00.539572,
2599,2023-04-17 14:33:01.422998,
2600,2023-04-17 14:33:02.272207,
2601,2023-04-17 14:33:03.149735,
2602,2023-04-17 14:33:04.009488,
2603,2023-04-17 14:33:04.880178,
2604,2023-04-17 14:33:05.813703,
2605,2023-04-17 14:33:06.628620,
2606,2023-04-17 14:33:09.140988,
2607,2023-04-17 14:33:09.924582,
2608,2023-04-17 14:33:10.463934,
2609,2023-04-17 14:33:11.960646,
2610,2023-04-17 14:33:13.972462,
2611,2023-04-17 14:33:15.872068,
2612,2023-04-17 14:33:17.547139,
2613,2023-04-17 14:33:19.039926,
2614,2023-04-17 14:33:20.351300,
2615,2023-04-25 11:28:24.296469,
2616,2023-04-25 11:28:27.035532,
2617,2023-04-25 11:28:30.510753,
2618,2023-04-25 11:28:31.606777,
2619,2023-04-25 11:28:32.235981,
2620,2023-04-25 11:28:33.239519,
2621,2023-04-25 11:28:34.005234,
2622,2023-04-25 11:28:34.830028,
2623,2023-04-25 11:28:35.376125,
2624,2023-04-25 11:28:36.606386,
2625,2023-04-25 11:28:37.151332,
2626,2023-04-25 11:28:38.369536,
2627,2023-04-25 11:28:39.132265,
2628,2023-04-25 11:28:39.776930,
2629,2023-04-25 11:28:40.671831,
2630,2023-04-25 11:28:42.151530,
2631,2023-04-25 11:28:42.862797,
2632,2023-04-25 11:28:44.112477,
2633,2023-04-25 11:28:44.695833,
2634,2023-04-25 11:28:45.251523,
2635,2023-04-25 11:28:46.142092,
2636,2023-04-25 11:28:46.724665,
2637,2023-04-25 11:28:47.539757,
2638,2023-04-25 11:28:48.636525,
2639,2023-04-25 11:28:49.751235,
2640,2023-04-25 11:28:50.651597,
2641,2023-04-25 11:28:51.541848,
2642,2023-04-25 11:28:53.522555,
2643,2023-04-25 11:28:54.964869,
2644,2023-04-25 11:28:55.535037,
2645,2023-04-25 11:28:57.489463,
2646,2023-04-25 11:28:58.243432,
2647,2023-04-25 11:28:58.843123,
2648,2023-04-25 11:29:00.276144,
2649,2023-04-25 11:29:01.192149,
2650,2023-04-25 11:29:02.300564,
2651,2023-04-25 11:29:03.168467,
2652,2023-04-25 11:29:06.300295,
2653,2023-04-25 11:29:06.850749,
2654,2023-04-25 11:29:08.104239,
2655,2023-04-25 11:29:08.957631,
2656,2023-04-25 11:29:09.979053,
2657,2023-04-25 11:29:10.670817,
2658,2023-04-25 11:29:11.631566,
2659,2023-04-25 11:29:12.454470,
2660,2023-04-25 11:29:13.411896,
2661,2023-04-25 11:29:14.807340,
2662,2023-04-25 11:29:16.596907,
2663,2023-04-25 11:29:17.785399,
2664,2023-04-25 11:29:18.672295,
2665,2023-04-25 11:29:20.304120,
2666,2023-04-25 11:29:21.620920,
2667,2023-04-25 11:29:23.058410,
2668,2023-04-25 11:29:24.804517,
2669,2023-04-25 11:29:26.735967,
2670,2023-04-25 11:29:27.580449,
2671,2023-04-25 11:29:28.451502,
2672,2023-04-25 11:29:29.515950,
2673,2023-04-25 11:29:30.552212,
2674,2023-04-25 11:29:31.377432,
2675,2023-04-25 11:29:32.252709,
2676,2023-04-25 11:29:32.786614,
2677,2023-04-25 11:29:33.514440,
2678,2023-04-25 11:29:34.053172,
2679,2023-04-25 11:29:34.653928,
2680,2023-04-25 11:29:35.197835,
2681,2023-04-25 11:29:36.024962,
2682,2023-04-25 11:29:37.276509,
2683,2023-04-25 11:29:37.818074,
2684,2023-04-25 11:29:38.455018,
2685,2023-04-25 11:29:39.699487,
2686,2023-04-25 11:29:40.651519,
2687,2023-04-25 11:29:41.234551,
2688,2023-04-25 11:29:42.208728,
2689,2023-04-25 11:29:43.046156,
2690,2023-04-25 11:29:43.834812,
2691,2023-04-25 11:29:44.675326,
2692,2023-04-25 11:29:46.520654,
2693,2023-04-25 11:29:47.583304,
2694,2023-04-25 11:29:48.399872,
2695,2023-04-25 11:29:49.042882,
2696,2023-04-25 11:29:49.604762,
2697,2023-04-25 11:29:50.519355,
2698,2023-04-25 11:29:51.096094,
2699,2023-04-25 11:29:52.753572,
2700,2023-04-25 11:29:53.581917,
2701,2023-04-25 11:29:54.139746,
2702,2023-04-25 11:29:56.729415,
2703,2023-04-25 11:29:57.490458,
2704,2023-04-25 11:29:58.833405,
2705,2023-04-25 11:30:03.268257,
2706,2023-04-25 11:30:08.510630,
2707,2023-04-25 11:30:09.091477,
2708,2023-04-25 11:30:09.647292,
2709,2023-04-25 11:30:10.252121,
2710,2023-04-25 11:30:10.793350,
2711,2023-04-25 11:30:11.380212,
2712,2023-04-25 11:30:12.879146,
2713,2023-04-25 11:30:14.513085,
2714,2023-04-25 11:30:16.480061,
2715,2023-04-25 11:30:17.273234,
2716,2023-04-25 11:30:17.858881,
2717,2023-04-25 11:30:19.974812,
2718,2023-04-25 11:30:21.674279,
2719,2023-04-25 11:30:22.247312,
2720,2023-04-25 11:30:23.229810,
2721,2023-04-25 11:30:23.842010,
2722,2023-04-25 11:30:24.432951,
2723,2023-04-25 11:30:25.696787,
2724,2023-04-25 11:30:27.396950,
2725,2023-04-25 11:30:29.328979,
2726,2023-04-25 11:30:29.917163,
2727,2023-04-25 11:30:32.859055,
2728,2023-04-25 11:30:33.481803,
2729,2023-04-25 11:30:34.377641,
2730,2023-04-25 11:30:34.953946,
2731,2023-04-25 11:30:35.763123,
2732,2023-04-25 11:30:36.786967,
2733,2023-04-25 11:30:38.209971,
2734,2023-04-25 11:30:39.142325,
2735,2023-04-25 11:30:39.995475,
2736,2023-04-25 11:30:40.845966,
2737,2023-04-25 11:30:41.427830,
2738,2023-04-25 11:30:42.037966,
2739,2023-04-25 11:30:43.357192,
2740,2023-04-25 11:30:44.287559,
2741,2023-04-25 11:30:45.141619,
2742,2023-04-25 11:30:45.713449,
2743,2023-04-25 11:30:46.252886,
2744,2023-04-25 11:30:47.139186,
2745,2023-04-25 11:30:47.713066,
2746,2023-04-25 11:30:48.281217,
2747,2023-04-25 11:30:49.151902,
2748,2023-04-25 11:30:49.711894,
2749,2023-04-25 11:30:50.967197,
2750,2023-04-25 11:30:52.162674,
2751,2023-04-25 11:30:52.711509,
2752,2023-04-25 11:30:53.637301,
2753,2023-04-25 11:30:54.764137,
2754,2023-04-25 11:30:55.915918,
2755,2023-04-25 11:30:57.663209,
2756,2023-04-25 11:30:58.250785,
2757,2023-04-25 11:30:58.834417,
2758,2023-04-25 11:30:59.386862,
2759,2023-04-25 11:30:59.961398,
2760,2023-04-25 11:31:01.152325,
2761,2023-04-25 11:31:01.705910,
2762,2023-04-25 11:31:02.308986,
2763,2023-04-25 11:31:03.439988,
2764,2023-04-25 11:31:03.993325,
2765,2023-04-25 11:31:04.594650,
2766,2023-04-25 11:31:05.349320,
2767,2023-04-25 11:31:06.374507,
2768,2023-04-25 11:31:06.915462,
2769,2023-04-25 11:31:07.999023,
2770,2023-04-25 11:31:08.563650,
2771,2023-04-25 11:31:09.209510,
2772,2023-04-25 11:31:09.764045,
2773,2023-04-25 11:31:10.899485,
2774,2023-04-25 11:31:11.650265,
2775,2023-04-25 11:31:12.248703,
2776,2023-04-25 11:31:12.834718,
2777,2023-04-25 11:31:13.664397,
2778,2023-04-25 11:31:14.469894,
2779,2023-04-25 11:31:15.111238,
2780,2023-04-25 11:31:15.935302,
2781,2023-04-25 11:31:16.502041,
2782,2023-04-25 11:31:17.041111,
2783,2023-04-25 11:31:17.572016,
2784,2023-04-25 11:31:18.138373,
2785,2023-04-25 11:31:18.809653,
2786,2023-04-25 11:31:19.386114,
2787,2023-04-25 11:31:19.988187,
2788,2023-04-25 11:31:20.734590,
2789,2023-04-25 11:31:21.743805,
2790,2023-04-25 11:31:22.547603,
2791,2023-04-25 11:31:23.668639,
2792,2023-04-25 11:31:24.654690,
2793,2023-04-25 11:31:25.296875,
2794,2023-04-25 11:31:26.107112,
2795,2023-04-25 11:31:27.240859,
2796,2023-04-25 11:31:28.501140,
2797,2023-04-25 11:31:29.484561,
2798,2023-04-25 11:31:30.645637,
2799,2023-04-25 11:31:31.762413,
2800,2023-04-25 11:31:32.377020,
2801,2023-04-25 11:31:33.191133,
2802,2023-04-25 11:31:33.999363,
2803,2023-04-25 11:31:34.727385,
2804,2023-04-25 11:31:35.276150,
2805,2023-04-25 11:31:36.149620,
2806,2023-04-25 11:31:36.701634,
2807,2023-04-25 11:31:37.549052,
2808,2023-04-25 11:31:38.384101,
2809,2023-04-25 11:31:39.280354,
2810,2023-04-25 11:31:40.223133,
2811,2023-04-25 11:31:41.177870,
2812,2023-04-25 11:31:41.727364,
2813,2023-04-25 11:31:42.281152,
2814,2023-04-25 11:31:44.628210,
2815,2023-04-25 11:31:45.446580,
2816,2023-04-25 11:31:46.256401,
2817,2023-04-25 11:31:46.795502,
2818,2023-04-25 11:31:47.634659,
2819,2023-04-25 11:31:48.277851,
2820,2023-04-25 11:31:48.850134,
2821,2023-04-25 11:31:49.434551,
2822,2023-04-25 11:31:50.004106,
2823,2023-04-25 11:31:50.743421,
2824,2023-04-25 11:31:51.330881,
2825,2023-04-25 11:31:51.859725,
2826,2023-04-25 11:31:52.736332,
2827,2023-04-25 11:31:53.265299,
2828,2023-04-25 11:31:53.906787,
2829,2023-04-25 11:31:54.449251,
2830,2023-04-25 11:31:55.082295,
2831,2023-04-25 11:31:55.906246,
2832,2023-04-25 11:31:56.739678,
2833,2023-04-25 11:31:57.704728,
2834,2023-04-25 11:31:58.795718,
2835,2023-04-25 11:31:59.315907,
2836,2023-04-25 11:32:00.567840,
2837,2023-04-25 11:32:01.109298,
2838,2023-04-25 11:32:02.678082,
2839,2023-04-25 11:32:03.180647,
2840,2023-04-25 11:32:05.006354,
2841,2023-04-25 11:32:06.020825,
2842,2023-04-25 11:32:06.693608,
2843,2023-04-25 11:32:07.514298,
2844,2023-04-25 11:32:08.630012,
2845,2023-04-25 11:32:09.478046,
